22.2820583, 114.1265172
22.2812731, 114.1507863
22.2751602, 114.1565225
22.2869451, 114.1403655
22.2871978, 114.1486033
22.2815718, 114.1499967
22.2851104, 114.1526558
22.2839478, 114.1306869
22.2858849, 114.1376871
22.287581, 114.1386799
22.286549, 114.136238
22.2820698, 114.1497413
22.2822204, 114.1478137
22.288335, 114.1405085
22.2788329, 114.1511231
22.2816147, 114.1245019
22.287007, 114.139906
22.2861197, 114.1515759
22.2813605, 114.1265172
22.285736, 114.1434128
22.2826017, 114.1294394
22.2870425, 114.1432154
22.287771, 114.1410788
22.287109, 114.138799
22.2864983, 114.1378018
22.2865993, 114.1338329
22.2835031, 114.1261559
22.282402, 114.153756
22.2861141, 114.1403823
22.286111, 114.139403
22.2837585, 114.1507863
22.2833922, 114.1532765
22.2875172, 114.1380481
22.2868367, 114.1393254
22.2823953, 114.127841
22.2821481, 114.1280268
22.288333, 114.141916
22.2865666, 114.1452011
22.2833244, 114.129699
22.2817409, 114.1247911
22.2838157, 114.1286539
22.2839463, 114.1364921
22.286134, 114.1340187
22.2860049, 114.1412182
22.2855924, 114.1413778
22.2870212, 114.142327
22.2836164, 114.127841
22.2844752, 114.1362482
22.284496, 114.1427581
22.2843917, 114.1312318
22.2862813, 114.1402422
22.284876, 114.148962
22.2867155, 114.1409279
22.2858192, 114.1353626
22.2862984, 114.1328343
22.2824336, 114.1533874
22.2874224, 114.1418611
22.288448, 114.140655
22.288448, 114.140655
22.2869335, 114.1339258
22.2874609, 114.1469312
22.2865602, 114.1381916
22.2872707, 114.1484175
22.2859152, 114.1397086
22.2854296, 114.1426581
22.2846066, 114.1528651
22.2829986, 114.1278874
22.2844188, 114.1363992
22.2857584, 114.1357141
22.2813844, 114.1524352
22.2863307, 114.133322
22.2843917, 114.1312318
22.2824386, 114.1283984
22.285038, 114.1415433
22.2870672, 114.1418801
22.2838242, 114.1525165
22.287291, 114.1459326
22.2855513, 114.1403589
22.2852666, 114.1430354
22.2865463, 114.1419788
22.2854937, 114.1485167
22.2866074, 114.1463971
22.2845603, 114.1367476
22.2867131, 114.1369914
22.286472, 114.13622
22.2846121, 114.1330201
22.2806867, 114.1287235
22.2844178, 114.1365532
22.288125, 114.1413924
22.2850662, 114.1319268
22.2823953, 114.1263451
22.2873582, 114.1392674
22.2825204, 114.1285311
22.2855253, 114.1387913
22.284638, 114.1420694
22.2848768, 114.1362598
22.2845856, 114.1515701
22.2834469, 114.1311389
22.2730219, 114.1498806
22.2853999, 114.1434012
22.2852375, 114.1483666
22.2843984, 114.1500304
22.2839025, 114.1292112
22.2812777, 114.1532819
22.2855334, 114.140057
22.2877666, 114.1453395
22.288448, 114.140655
22.286663, 114.1363358
22.286472, 114.13622
22.2805127, 114.1281661
22.2835671, 114.1307905
22.2819269, 114.1273533
22.2761228, 114.152621
22.2754539, 114.1529926
22.2867797, 114.1424607
22.2839564, 114.1466874
22.2734336, 114.1530855
22.280534, 114.1288629
22.2855086, 114.1479753
22.286003, 114.134338
22.2745531, 114.152621
22.287263, 114.1419126
22.2851665, 114.1351799
22.2845277, 114.1314437
22.2846458, 114.1315569
22.2845277, 114.1314437
22.2880521, 114.1394299
22.287109, 114.138799
22.2879031, 114.1437861
22.2837058, 114.1510552
22.2852998, 114.1389771
22.2867813, 114.1426581
22.2859995, 114.1387564
22.284644, 114.14718
22.286307, 114.150496
22.2853716, 114.1424723
22.2850225, 114.142751
22.2843485, 114.1492536
22.2869043, 114.1363962
22.2822611, 114.1274462
22.2825112, 114.141623
22.2805312, 114.1516224
22.286003, 114.134338
22.2837391, 114.1290022
22.282939, 114.1509373
22.2863484, 114.1387564
22.2841376, 114.1309066
22.281793, 114.1264011
22.2865913, 114.13828
22.286366, 114.1347619
22.2812868, 114.1518082
22.2805127, 114.1281661
22.2831981, 114.1261346
22.2864557, 114.1362715
22.2837147, 114.151065
22.2857499, 114.1420078
22.2834231, 114.1314989
22.2742297, 114.1604945
22.2800942, 114.1290254
22.2795292, 114.1505077
22.284657, 114.1362018
22.2872436, 114.1460952
22.2840444, 114.1365618
22.2850254, 114.1367011
22.2859621, 114.1401034
22.2817324, 114.1391386
22.280922, 114.132205
22.2868145, 114.1374559
22.2870119, 114.1458993
22.287947, 114.139128
22.2861134, 114.139488
22.2866567, 114.144005
22.2800942, 114.1290254
22.265615, 114.152761
22.2663936, 114.1556146
22.276642, 114.130816
22.286472, 114.13622
22.2848294, 114.1495825
22.2860686, 114.1322962
22.2869219, 114.1362426
22.2856737, 114.1483827
22.2803135, 114.1270746
22.2824314, 114.1297789
22.2877199, 114.141404
22.2860196, 114.1362715
22.286003, 114.134338
22.2862521, 114.1364572
22.2863862, 114.1368521
22.2868361, 114.139583
22.2868361, 114.139583
22.2865041, 114.1371404
22.2817324, 114.1391386
22.2823189, 114.1466726
22.2863207, 114.1375009
22.2858022, 114.1354354
22.285666, 114.1377849
22.286777, 114.1505999
22.2877319, 114.1422284
22.2875172, 114.1380481
22.2858039, 114.1332059
22.282437, 114.128646
22.2859318, 114.1322537
22.2884171, 114.1419613
22.2867667, 114.1491955
22.2832809, 114.1503817
22.2862546, 114.133113
22.2868196, 114.1401963
22.285485, 114.1502058
22.2843917, 114.1312318
22.2853578, 114.1320214
22.2869334, 114.1387797
22.2814305, 114.1516572
22.2862233, 114.1360857
22.2824583, 114.1313247
22.2846789, 114.1360624
22.2870208, 114.1476807
22.2845277, 114.1314437
22.2870119, 114.1458993
22.2857663, 114.1321659
22.2734437, 114.1539912
22.2825594, 114.1529345
22.2751106, 114.1573315
22.2847697, 114.1496252
22.2871922, 114.1497826
22.2804968, 114.1493465
22.2824683, 114.1527054
22.281075, 114.155202
22.2875172, 114.1380481
22.286549, 114.136238
22.280239, 114.1511927
22.2863023, 114.132393
22.2853536, 114.1375952
22.2804258, 114.1276087
22.2822873, 114.1317195
22.2850841, 114.1336239
22.2735208, 114.1573817
22.2884246, 114.1416362
22.2878376, 114.1395461
22.2879634, 114.1456772
22.2864878, 114.1393254
22.2861327, 114.1356908
22.2860209, 114.1345993
22.287215, 114.1497413
22.2873751, 114.1450207
22.2850662, 114.1319268
22.28713, 114.134428
22.282256, 114.1550014
22.2858311, 114.1426697
22.2880598, 114.1434012
22.2855075, 114.134766
22.286338, 114.133679
22.286749, 114.143371
22.2865913, 114.13828
22.2865041, 114.1371404
22.2860918, 114.1369217
22.287046, 114.14769
22.2844752, 114.1362482
22.2881338, 114.1461184
22.2851891, 114.1432543
22.28763, 114.146134
22.2868469, 114.1330897
22.2871922, 114.1497826
22.2865584, 114.1350638
22.283467, 114.142607
22.2866625, 114.1367592
22.287266, 114.137821
22.2808649, 114.1412538
22.2804154, 114.1508492
22.2851625, 114.1356212
22.2865346, 114.1476036
22.2824179, 114.1319982
22.2822112, 114.1500896
22.267764, 114.184857
22.280919, 114.185355
22.2815401, 114.1857827
22.2780791, 114.1780034
22.2746606, 114.1742897
22.2758694, 114.173417
22.2680952, 114.1859292
22.2774081, 114.1803256
22.264822, 114.1839461
22.2775075, 114.1777042
22.2752056, 114.1741021
22.2843809, 114.1920989
22.2815401, 114.1857827
22.2873912, 114.1901483
22.2854395, 114.1945779
22.2841832, 114.1921393
22.2798623, 114.1819046
22.2790442, 114.1853775
22.2788334, 114.1859452
22.278161, 114.1760992
22.28276, 114.1927027
22.2680952, 114.1859292
22.2817363, 114.1852929
22.2783779, 114.1733405
22.277807, 114.171241
22.2766091, 114.1801398
22.2788507, 114.1833743
22.2860374, 114.1920989
22.2753875, 114.1721236
22.2778319, 114.1709903
22.2733328, 114.1740208
22.2679757, 114.1867387
22.2695135, 114.1839482
22.278218, 114.186651
22.2810475, 114.1844823
22.2695284, 114.1835766
22.2783793, 114.1792806
22.2764838, 114.1673676
22.2753875, 114.1721236
22.278488, 114.1724997
22.2733886, 114.1745665
22.2762386, 114.1765404
22.2860789, 114.1908682
22.26765, 114.1871992
22.2676585, 114.1860381
22.2721485, 114.1863168
22.2861973, 114.1925392
22.2776194, 114.1815447
22.2778509, 114.1862703
22.2752056, 114.1741021
22.2762041, 114.1729526
22.2822117, 114.1846332
22.2765895, 114.1701434
22.2779461, 114.1808572
22.2802899, 114.1761456
22.2800681, 114.1763082
22.2746373, 114.1682965
22.2675295, 114.1843662
22.280573, 114.192224
22.273891, 114.174701
22.2651052, 114.188964
22.2763, 114.1699841
22.2849632, 114.19117
22.2768263, 114.1737769
22.2849295, 114.1920757
22.2814102, 114.1849467
22.2755401, 114.1739163
22.2793858, 114.1889408
22.2779103, 114.192633
22.2767688, 114.1767726
22.277483, 114.1764591
22.2785437, 114.1749148
22.28079, 114.181134
22.2781791, 114.1795825
22.2796886, 114.1826328
22.278415, 114.191428
22.2737475, 114.1841223
22.2778403, 114.1804881
22.2751741, 114.1732559
22.2760606, 114.1729642
22.2753875, 114.1721236
22.2826811, 114.1918202
22.2673065, 114.1866005
22.2810524, 114.1731035
22.2785778, 114.1734518
22.2757695, 114.1715592
22.27413, 114.17392
22.2797597, 114.1868144
22.278125, 114.175774
22.277449, 114.168226
22.2759379, 114.1683429
22.2671013, 114.1847535
22.2863436, 114.1912629
22.2800245, 114.1797682
22.2800681, 114.1763082
22.2822718, 114.1855729
22.278673, 114.1864097
22.2783067, 114.1757276
22.2794645, 114.1802791
22.2783354, 114.1760992
22.2766041, 114.170758
22.2775135, 114.1869902
22.2790024, 114.1808597
22.2765421, 114.1680726
22.280919, 114.185355
22.2797079, 114.1868973
22.2785189, 114.1706419
22.2760249, 114.170491
22.2748111, 114.1725926
22.279453, 114.1807668
22.2784901, 114.1809293
22.2775395, 114.1797682
22.2679567, 114.1858059
22.275265, 114.195006
22.2673759, 114.1836114
22.2848429, 114.1915184
22.2764853, 114.1932042
22.275814, 114.1692125
22.2789279, 114.1792574
22.276173, 114.168158
22.2812524, 114.1831818
22.2675055, 114.1864561
22.2677566, 114.1869978
22.2746197, 114.1786536
22.2799074, 114.1805113
22.265784, 114.178946
22.2756705, 114.1829845
22.2822647, 114.18584
22.2857379, 114.1911166
22.2792655, 114.1760063
22.277807, 114.171241
22.278963, 114.177015
22.2803016, 114.1762934
22.2775651, 114.1927491
22.2668642, 114.1848538
22.2802111, 114.1794799
22.2768301, 114.1736144
22.2753875, 114.1721236
22.2746417, 114.1785143
22.286069, 114.1913898
22.277196, 114.173143
22.2799276, 114.182044
22.2796274, 114.1807668
22.2665474, 114.1872108
22.2675055, 114.1864561
22.2779583, 114.177366
22.2779583, 114.177366
22.279808, 114.1850164
22.2775917, 114.1947926
22.2793947, 114.1938637
22.2753875, 114.1721236
22.2760092, 114.1744129
22.2910253, 114.203454
22.2860121, 114.2148048
22.2856258, 114.2183791
22.2860121, 114.2148048
22.2864352, 114.2148867
22.2903051, 114.2041506
22.289215, 114.2044292
22.2926419, 114.1977649
22.2901289, 114.2002778
22.282388, 114.225959
22.2918671, 114.1971718
22.2902273, 114.1969057
22.290468, 114.199742
22.2858674, 114.2114186
22.2674093, 114.234615
